Taxon,Cluster
2103_Vc_505995,4
GCA_031338115_1_PDT001877831_1_genomic,4
GCA_031338095_1_PDT001877832_1_genomic,4
GCA_031338215_1_PDT001877826_1_genomic,4
GCA_031338015_1_PDT001877836_1_genomic,4
GCA_031338535_1_PDT001877809_1_genomic,4
GCA_004358295_1_ASM435829v1_genomic,4
GCA_031337955_1_PDT001877839_1_genomic,4
GCA_031337935_1_PDT001877840_1_genomic,4
GCA_026013235_1_ASM2601323v1_genomic,4
GCA_031339035_1_PDT001877783_1_genomic,4
GCA_031338995_1_PDT001877786_1_genomic,4
GCA_031337995_1_PDT001877837_1_genomic,4
ERZ9489862,4
GCA_031338155_1_PDT001877828_1_genomic,4
GCA_031338335_1_PDT001877819_1_genomic,4
SAMN08979245_contigs,4
GCA_031338195_1_PDT001877827_1_genomic,4
GCA_031338175_1_PDT001877829_1_genomic,4
GCA_028129695_1_PDT001589076_1_genomic,4
SAMEA1919978_contigs,5
ERZ3131515,5
SAMEA1919977_contigs,5
SAMEA1919988_contigs,5
SAMEA1919986_contigs,5
SAMEA1919976_contigs,5
SAMEA1919979_contigs,5
ERZ2888360,5
SAMEA1919980_contigs,5
ERZ3131485,5
ERZ3131496,5
ERZ3131487,5
ERZ3131511,5
SAMEA1919998_contigs,5
SAMEA1919974_contigs,5
SAMEA1919973_contigs,5
ERZ3131491,5
SAMEA1018169_contigs,5
ERZ3131489,5
ERZ3131495,5
ERZ3131502,5
ERZ3131497,5
SAMEA1919995_contigs,5
SAMEA1919970_contigs,5
ERZ3131500,5
ERZ3131501,5
GCA_024217115_1_PDT001357308_1_genomic,6
SAMN06203887_contigs,6
ERZ5145521,6
SAMN07258830_contigs,6
GCA_015817015_1_PDT000224759_2_genomic,6
3720_95_ADS,6
GCA_015816955_1_PDT000222856_2_genomic,6
GCA_016435905_1_PDT000365542_2_genomic,6
GCA_031677035_1_PDT001851042_1_genomic,6
2414_Vc_PNUSAV000043,6
GCA_026763335_1_PDT001518001_1_genomic,6
ERZ9043288,6
2417_Vc_PNUSAV000056,6
GCA_015817355_1_PDT000178654_2_genomic,6
GCA_015746245_1_PDT000814279_1_genomic,6
GCA_026766055_1_PDT001517897_1_genomic,6
SAMN09295490_contigs,6
SAMN09864379_contigs,6
SAMN07341910_contigs,6
GCA_020086735_1_PDT001134524_1_genomic,6
GCA_015784935_1_PDT000580819_1_genomic,6
ERZ4997214,6
2416_Vc_PNUSAV000053,6
ERZ5137826,6
GCA_024217055_1_PDT001357319_1_genomic,6
2511_Vc_2688,7
GCA_001641705_1_ASM164170v1_genomic,7
GCA_002196255_1_ASM219625v1_genomic,7
GCA_008271325_1_ASM827132v1_genomic,7
GCA_003096115_1_ASM309611v1_genomic,7
2516_Vc_2687,7
GCA_008269355_1_ASM826935v1_genomic,7
2517_Vc_124,7
GCA_003057055_1_ASM305705v1_genomic,7
1416_Vc_866,7
2515_Vc_2613,7
GCA_001641685_1_ASM164168v1_genomic,7
GCA_003057085_1_ASM305708v1_genomic,7
GCA_008271265_1_ASM827126v1_genomic,7
GCA_008269465_1_ASM826946v1_genomic,7
GCA_008370535_1_ASM837053v1_genomic,7
GCA_002204085_1_ASM220408v1_genomic,7
GCA_003057075_1_ASM305707v1_genomic,7
GCA_003056975_1_ASM305697v1_genomic,7
GCA_002204105_1_ASM220410v1_genomic,7
1400_Vc_85,7
1822_Vc_M1518,7
GCA_008370545_1_ASM837054v1_genomic,7
1823_Vc_M1524,7
2521_Vc_18963,7
2152_Vc_229159,8
ERZ8578672,8
SAMN08979135_contigs,8
GCA_019200515_1_PDT001086241_1_genomic,8
GCA_026766795_1_PDT001517859_1_genomic,8
GCA_024219575_1_PDT001357458_1_genomic,8
GCA_015810815_1_PDT000308895_2_genomic,8
GCA_025023835_1_PDT001386793_1_genomic,8
GCA_023768745_1_PDT001322536_1_genomic,8
GCA_024219215_1_PDT001357466_1_genomic,8
GCA_024218895_1_PDT001357471_1_genomic,8
GCA_024219935_1_PDT001357285_1_genomic,8
GCA_020005785_1_PDT001130575_1_genomic,8
GCA_020451345_1_PDT001149551_1_genomic,8
GCA_023510435_1_PDT001311201_1_genomic,8
GCA_024218475_1_PDT001357445_1_genomic,8
GCA_023350535_1_PDT001306584_1_genomic,8
GCA_024218515_1_PDT001357295_1_genomic,8
GCA_019076125_1_PDT001079603_1_genomic,8
GCA_025023795_1_PDT001386796_1_genomic,8
GCA_026764335_1_PDT001517956_1_genomic,8
GCA_024103775_1_PDT001350592_1_genomic,8
1876,9
391,9
33224_2_224,9
VC_2283_05,9
1127,9
2283,9
99_2118,9
586,9
33224_2_213,9
GCA_024217155_1_PDT001357296_1_genomic,9
1596,9
TUC_VC849_07,9
99_1127,9
667,9
VC_521_09,9
2284,9
TUC_VC182_14,9
99_2110,9
00_3275,9
00_3079,9
819,9
ERZ8578677,10
SAMN08979256_contigs,10
ERZ9399298,10
SAMN08979200_contigs,10
GCA_024216235_1_PDT001357263_1_genomic,10
GCA_015810585_1_PDT000308894_2_genomic,10
GCA_015812455_1_PDT000308777_2_genomic,10
2244_Vc_506324,10
GCA_015810285_1_PDT000308853_2_genomic,10
SAMEA1405745_contigs,10
2151_Vc_229156,10
ERZ3110172,10
ERZ3105559,10
SAMN08979132_contigs,10
SAMEA889325_contigs,10
ERZ8578862,10
ERZ8578796,10
2199_Vc_458093,10
SAMEA1484043_contigs,10
3205_CFSA18VC328,11
GCA_028497475_1_ASM2849747v1_genomic,11
3208_CFSA18VC331,11
GCA_028487965_1_ASM2848796v1_genomic,11
3207_CFSA18VC330,11
3202_CFSA18VC325,11
3177_CFSA18VC300,11
GCA_028493655_1_ASM2849365v1_genomic,11
GCA_028497365_1_ASM2849736v1_genomic,11
GCA_028497415_1_ASM2849741v1_genomic,11
GCA_028497495_1_ASM2849749v1_genomic,11
GCA_028497355_1_ASM2849735v1_genomic,11
GCA_028497405_1_ASM2849740v1_genomic,11
GCA_028498005_1_ASM2849800v1_genomic,11
3155_CFSA18VC272,11
3201_CFSA18VC324,11
3003_CFSA18VC091,11
3206_CFSA18VC329,11
GCA_014634685_1_ASM1463468v1_genomic,12
GCA_014634385_1_ASM1463438v1_genomic,12
GCA_014634425_1_ASM1463442v1_genomic,12
GCA_014634665_1_ASM1463466v1_genomic,12
GCA_014634325_1_ASM1463432v1_genomic,12
GCA_014634465_1_ASM1463446v1_genomic,12
GCA_014634345_1_ASM1463434v1_genomic,12
GCA_014634645_1_ASM1463464v1_genomic,12
GCA_014634625_1_ASM1463462v1_genomic,12
GCA_014634365_1_ASM1463436v1_genomic,12
GCA_014634405_1_ASM1463440v1_genomic,12
GCA_014634485_1_ASM1463448v1_genomic,12
GCA_014634565_1_ASM1463456v1_genomic,12
GCA_014634305_1_ASM1463430v1_genomic,12
GCA_014634445_1_ASM1463444v1_genomic,12
GCA_014634285_1_ASM1463428v1_genomic,12
GCA_014634265_1_ASM1463426v1_genomic,12
2583-87,13
GCA_024217195_1_PDT001357304_1_genomic,13
C_7724,13
GCA_032022845_1_PDT001836488_1_genomic,13
2740-80,13
TUC_SF366,13
ERZ3256353,13
A213__917-84_,13
3569_08,13
A219__2538-86_,13
ERZ3046521,13
SAMEA3356139_contigs,13
A217,13
SAMEA104125106_contigs,13
A209,13
3247-CN,13
E506,13
1900_Vc_PivertGAT3Aug,14
GCA_013111465_1_ASM1311146v1_genomic,14
GCA_013111355_1_ASM1311135v1_genomic,14
1897_Vc_PivertGAC3Oct,14
1899_Vc_PivertGAT2Oct,14
GCA_013111395_1_ASM1311139v1_genomic,14
GCA_013111975_1_ASM1311197v1_genomic,14
GCA_013111435_1_ASM1311143v1_genomic,14
GCA_003716365_1_ASM371636v1_genomic,14
1896_Vc_PivertGAC1Oct,14
1902_Vc_PivertGAT5Oct,14
GCA_013111375_1_ASM1311137v1_genomic,14
1898_Vc_PivertGAT2Aug,14
GCA_013111455_1_ASM1311145v1_genomic,14
1904_Vc_PivertUAT4Aug,14
1903_Vc_PivertUAT2Aug,14
GCA_013111315_1_ASM1311131v1_genomic,14
Vc_YB6F08,15
Vc_YB2C01,15
Vc_YB2E01,15
YB1G06,15
YB6A06,15
YB4F05,15
YB2A05,15
Vc_YB6E09,15
Vc_YB6F04,15
Vc_YB7B05,15
YB7A09,15
YB2G05,15
Vc_YB6F07,15
Vc_YB8A02,15
Vc_YB4H11,15
Vc_YB6B02,15
GCA_024216715_1_PDT001357382_1_genomic,16
GCA_024620085_1_PDT001383668_1_genomic,16
GCA_024632095_1_PDT001383687_1_genomic,16
GCA_024635265_1_PDT001383689_1_genomic,16
GCA_015788875_1_PDT000499328_1_genomic,16
GCA_024708075_1_PDT001383667_1_genomic,16
SAMN09864377_contigs,16
GCA_024632175_1_PDT001383674_1_genomic,16
GCA_024632015_1_PDT001383684_1_genomic,16
GCA_024632215_1_PDT001383669_1_genomic,16
GCA_023169825_1_ASM2316982v1_genomic,16
ERZ9043287,16
GCA_024632235_1_PDT001383672_1_genomic,16
GCA_015783545_1_PDT000580817_1_genomic,16
GCA_015801515_1_PDT000365540_2_genomic,16
GCA_024632835_1_PDT001383666_1_genomic,16
SAMEA2151120_contigs,17
SAMEA2160468_contigs,17
ERZ3157358,17
ERZ3157341,17
ERZ3154079,17
SAMEA2160382_contigs,17
ERZ3193753,17
SAMEA2445093_contigs,17
ERZ3193764,17
SAMEA2145323_contigs,17
SAMEA2445131_contigs,17
ERZ3193724,17
SAMEA2445113_contigs,17
ERZ3155341,17
ERZ3193728,17
SAMEA2445095_contigs,17
O395,18
VC201,18
GP8,18
Mex16,18
97639_1,18
GP16,18
A70,18
GCA_001253435_1_4056_5_7_genomic,18
RC27,18
A389,18
95409,18
Mex15,18
VC214,18
95412,18
VC200,18
93154,18
ERZ8578841,19
GCA_015802015_1_PDT000358556_2_genomic,19
GCA_015798395_1_PDT000403580_1_genomic,19
GCA_032256025_1_PDT001910021_1_genomic,19
SAMN08979239_contigs,19
SAMN09767742_contigs,19
GCA_015787335_1_PDT000558483_1_genomic,19
3580_GCA_019400755_1,19
2231_Vc_498827,19
SAMN10390794_contigs,19
GCA_015809975_1_PDT000308862_2_genomic,19
ERZ9096432,19
ERZ9505483,19
GCA_019400755_1_ASM1940075v1_genomic,19
GCA_032255795_1_PDT001910028_1_genomic,19
GCA_024108515_1_PDT001350634_1_genomic,20
3562_GCA_015830025_1,20
GCA_015809955_1_PDT000308836_2_genomic,20
GCA_015830035_1_ASM1583003v1_genomic,20
ERZ8580685,20
ERZ8578774,20
GCA_015808335_1_PDT000310681_2_genomic,20
SAMN08979187_contigs,20
3563_GCA_015830035_1,20
2190_Vc_338364,20
SAMN09007268_contigs,20
GCA_015807665_1_PDT000313932_2_genomic,20
SAMN09206536_contigs,20
ERZ8586108,20
GCA_015830025_1_ASM1583002v1_genomic,20
05-12_S101,21
05-13_S37,21
07-13_S119,21
ZJ0918,21
08-8_S161,21
09-29_S41,21
03-1_S94,21
01-32_S32,21
ZJ1339,21
03-9_S98,21
04-6_S100,21
09-14_S24,21
03-4_S35,21
03-5_S97,21
03-12_S34,21
ERZ3157860,22
ERZ3157361,22
ERZ3193734,22
SAMEA2445091_contigs,22
ERZ3156514,22
ERZ3193723,22
SAMEA2160488_contigs,22
SAMEA2445114_contigs,22
SAMEA2445101_contigs,22
ERZ3193748,22
ERZ3193726,22
SAMEA2163122_contigs,22
SAMEA2445094_contigs,22
SAMEA2156521_contigs,22
GCA_028496245_1_ASM2849624v1_genomic,23
3288_CFSA18VC155,23
3272_CFSA18VC103,23
3248_CFSA18VC003,23
GCA_028487695_1_ASM2848769v1_genomic,23
3294_CFSA18VC175,23
GCA_028486155_1_ASM2848615v1_genomic,23
GCA_028496255_1_ASM2849625v1_genomic,23
3298_CFSA18VC182,23
3295_CFSA18VC176,23
GCA_028495985_1_ASM2849598v1_genomic,23
GCA_028491225_1_ASM2849122v1_genomic,23
GCA_028496235_1_ASM2849623v1_genomic,23
3296_CFSA18VC177,23
GCA_013111965_1_ASM1311196v1_genomic,24
GCA_013111795_1_ASM1311179v1_genomic,24
1905_Vc_PivertUAT4Mar,24
2012EL-1759,24
TUC_Me3,24
GCA_013111385_1_ASM1311138v1_genomic,24
SAMN02195196_contigs,24
ERZ4064317,24
GCA_013111305_1_ASM1311130v1_genomic,24
1901_Vc_PivertGAT3Mar,24
1892_Vc_PivertDAC5Mar,24
1893_Vc_PivertDAT2Mar,24
1894_Vc_PivertFAT1Mar,24
1146,25
07-11_S111,25
2012Env-9,25
97_670,25
07-6_S126,25
2174,25
3271,25
2710,25
10-1_S10,25
00_3242,25
06-6_S157,25
CP1037,25
08-1_S127,25
GCA_017180555_1_PDT000945728_1_genomic,26
GCA_026765075_1_PDT001517946_1_genomic,26
GCA_026768015_1_PDT001517797_1_genomic,26
GCA_026767875_1_PDT001517804_1_genomic,26
GCA_032373515_1_PDT001700684_1_genomic,26
GCA_015788935_1_PDT000504072_1_genomic,26
GCA_032287085_1_PDT001911638_1_genomic,26
GCA_026766815_1_PDT001517861_1_genomic,26
GCA_026763915_1_PDT001517975_1_genomic,26
GCA_024219615_1_PDT001357288_1_genomic,26
GCA_026768035_1_PDT001517796_1_genomic,26
GCA_026763995_1_PDT001517971_1_genomic,26
GCA_015801795_1_PDT000362935_2_genomic,27
ERZ9507061,27
ERZ9008333,27
GCA_015801415_1_PDT000365711_2_genomic,27
SAMN09838518_contigs,27
SAMN09838638_contigs,27
GCA_015801975_1_PDT000362937_2_genomic,27
SAMN09838509_contigs,27
GCA_015801855_1_PDT000362939_2_genomic,27
ERZ9507914,27
ERZ9008342,27
SAMN09869689_contigs,27
3247_CFSA18VC001,28
3257_CFSA18VC038,28
GCA_028486485_1_ASM2848648v1_genomic,28
3258_CFSA18VC039,28
3297_CFSA18VC178,28
GCA_028489845_1_ASM2848984v1_genomic,28
GCA_028491265_1_ASM2849126v1_genomic,28
3256_CFSA18VC037,28
GCA_028496175_1_ASM2849617v1_genomic,28
GCA_028489865_1_ASM2848986v1_genomic,28
GCA_028489825_1_ASM2848982v1_genomic,28
3283_CFSA18VC142,28
GCA_028497455_1_ASM2849745v1_genomic,29
GCA_028497555_1_ASM2849755v1_genomic,29
GCA_028493675_1_ASM2849367v1_genomic,29
3203_CFSA18VC326,29
3209_CFSA18VC332,29
3204_CFSA18VC327,29
GCA_028497335_1_ASM2849733v1_genomic,29
3198_CFSA18VC321,29
3154_CFSA18VC271,29
GCA_028497395_1_ASM2849739v1_genomic,29
GCA_028497515_1_ASM2849751v1_genomic,29
3199_CFSA18VC322,29
3182_CFSA18VC305,30
3171_CFSA18VC294,30
3184_CFSA18VC307,30
GCA_028497865_1_ASM2849786v1_genomic,30
GCA_028498105_1_ASM2849810v1_genomic,30
3190_CFSA18VC313,30
GCA_028497855_1_ASM2849785v1_genomic,30
3149_CFSA18VC266,30
GCA_028497815_1_ASM2849781v1_genomic,30
GCA_028493865_1_ASM2849386v1_genomic,30
3186_CFSA18VC309,30
GCA_028497695_1_ASM2849769v1_genomic,30
GCA_028495015_1_ASM2849501v1_genomic,31
GCA_028494935_1_ASM2849493v1_genomic,31
3114_CFSA18VC231,31
3113_CFSA18VC230,31
GCA_028494985_1_ASM2849498v1_genomic,31
GCA_028495035_1_ASM2849503v1_genomic,31
3116_CFSA18VC233,31
GCA_028495055_1_ASM2849505v1_genomic,31
GCA_028494945_1_ASM2849494v1_genomic,31
3112_CFSA18VC229,31
3117_CFSA18VC234,31
3115_CFSA18VC232,31
GCA_015816245_1_PDT000242620_2_genomic,32
2422_Vc_PNUSAV000098,32
ERZ5177837,32
2420_Vc_PNUSAV000090,32
SAMN07661837_contigs,32
GCA_015816285_1_PDT000242618_2_genomic,32
SAMN07661838_contigs,32
GCA_015816205_1_PDT000242615_2_genomic,32
SAMN07675947_contigs,32
ERZ5176473,32
2421_Vc_PNUSAV000091,32
ERZ5176468,32
SAMN08979144_contigs,33
GCA_015812625_1_PDT000308769_2_genomic,33
ERZ8578698,33
SAMN08979130_contigs,33
GCA_015812545_1_PDT000308770_2_genomic,33
SAMN08979145_contigs,33
ERZ8578694,33
2150_Vc_229154,33
2160_Vc_236145,33
GCA_015810115_1_PDT000308892_2_genomic,33
2161_Vc_236146,33
ERZ8578653,33
Vc_BD27,34
Vc_BD28,34
Vc_BD03,34
Vc_BD44,34
Vc_BD15,34
Vc_BD20,34
Vc_BD49,34
Vc_BD12,34
Vc_BD13,34
Vc_BD22,34
Vc_BD48,34
GCA_031338895_1_PDT001877790_1_genomic,35
GCA_031339575_1_PDT001877754_1_genomic,35
GCA_031338815_1_PDT001877797_1_genomic,35
GCA_031338675_1_PDT001877801_1_genomic,35
GCA_031339695_1_PDT001877748_1_genomic,35
GCA_031339355_1_PDT001877766_1_genomic,35
GCA_031337915_1_PDT001877841_1_genomic,35
GCA_031337975_1_PDT001877838_1_genomic,35
GCA_031338755_1_PDT001877796_1_genomic,35
GCA_031339335_1_PDT001877765_1_genomic,35
GCA_031339935_1_PDT001877737_1_genomic,35
3689_550936,36
GCA_026766255_1_PDT001517888_1_genomic,36
GCA_031532945_1_PDT001861104_1_genomic,36
ERZ3193908,36
3708_N19_1763,36
GCA_024219275_1_PDT001357463_1_genomic,36
GCA_032384695_1_PDT001909987_1_genomic,36
GCA_032819735_1_ASM3281973v1_genomic,36
GCA_032358135_1_PDT001913020_1_genomic,36
GCA_026697545_1_PDT001514222_1_genomic,36
SAMEA2445276_contigs,36
33224_2_171,37
33224_2_147,37
33224_2_49,37
33224_2_163,37
33224_2_205,37
33224_2_83,37
254-93,37
Vc_EDC_794,37
33224_2_307,37
33224_2_74,37
33224_2_127,37
GCA_015813925_1_PDT000285802_3_genomic,38
2426_Vc_PNUSAV000171,38
GCA_026767415_1_PDT001517823_1_genomic,38
GCA_032010855_1_PDT001901103_1_genomic,38
GCA_026765155_1_PDT001517940_1_genomic,38
GCA_024219975_1_PDT001357367_1_genomic,38
SAMN08476201_contigs,38
ERZ5239426,38
GCA_026767535_1_PDT001517817_1_genomic,38
GCA_026768155_1_PDT001517793_1_genomic,38
GCA_015785275_1_PDT000587112_1_genomic,38
GCA_015812765_1_PDT000308756_2_genomic,39
GCA_032819995_1_ASM3281999v1_genomic,39
GCA_032820195_1_ASM3282019v1_genomic,39
2106_Vc_229138,39
SAMN08979228_contigs,39
2134_Vc_497776,39
ERZ8578616,39
GCA_032256855_1_PDT001909978_1_genomic,39
ERZ8578831,39
SAMN08979115_contigs,39
GCA_015810305_1_PDT000308882_2_genomic,39
Vc_YB6G01,40
Vc_YB7B03,40
YB1A01,40
Vc_YB6F10,40
YB7A06,40
Vc_YB7C09,40
Vc_YB2H11,40
Vc_YB7F09,40
YB5A06,40
Vc_YB7B07,40
GCA_031338955_1_PDT001877788_1_genomic,41
GCA_031338615_1_PDT001877804_1_genomic,41
GCA_031339715_1_PDT001877746_1_genomic,41
GCA_031338595_1_PDT001877803_1_genomic,41
GCA_031338695_1_PDT001877799_1_genomic,41
GCA_031339735_1_PDT001877747_1_genomic,41
GCA_031339815_1_PDT001877743_1_genomic,41
GCA_031338835_1_PDT001877795_1_genomic,41
GCA_031338555_1_PDT001877805_1_genomic,41
GCA_031338875_1_PDT001877792_1_genomic,41
3093_CFSA18VC209,42
GCA_028495455_1_ASM2849545v1_genomic,42
3092_CFSA18VC208,42
GCA_028495505_1_ASM2849550v1_genomic,42
GCA_028495435_1_ASM2849543v1_genomic,42
3095_CFSA18VC211,42
3091_CFSA18VC207,42
3094_CFSA18VC210,42
GCA_028495475_1_ASM2849547v1_genomic,42
GCA_028495365_1_ASM2849536v1_genomic,42
GCA_028490365_1_ASM2849036v1_genomic,43
GCA_028491245_1_ASM2849124v1_genomic,43
2961_CFSA18VC028,43
GCA_028498075_1_ASM2849807v1_genomic,43
GCA_028489745_1_ASM2848974v1_genomic,43
GCA_028498125_1_ASM2849812v1_genomic,43
2938_CFSA18VC002,43
3170_CFSA18VC293,43
2965_CFSA18VC042,43
3169_CFSA18VC292,43
SAMEA101008168_contigs,44
SAMN08979251_contigs,44
GCA_015812605_1_PDT000308782_2_genomic,44
2240_Vc_506315,44
GCA_021630565_1_ASM2163056v1_genomic,44
GCA_028908995_1_PDT001646420_1_genomic,44
ERZ8578854,44
SAMEA1018768_contigs,44
ERZ2887511,44
ERZ2888686,44
GCA_024103575_1_PDT001350598_1_genomic,45
GCA_015810155_1_PDT000308849_2_genomic,45
2203_Vc_470511,45
2204_Vc_470575,45
SAMN08979204_contigs,45
ERZ8578801,45
ERZ8578803,45
GCA_026766155_1_PDT001517890_1_genomic,45
GCA_015810015_1_PDT000308850_2_genomic,45
SAMN08979205_contigs,45
ERZ9050234,46
GCA_015801195_1_PDT000371740_2_genomic,46
GCA_015812745_1_PDT000308791_2_genomic,46
GCA_026763615_1_PDT001517992_1_genomic,46
GCA_026767135_1_PDT001517843_1_genomic,46
GCA_026765115_1_PDT001517944_1_genomic,46
SAMN09951145_contigs,46
2167_Vc_241796,46
SAMN08979152_contigs,46
ERZ8578710,46
ERZ3114223,47
1404_Vc_116_17b,47
297-95,47
ERZ3114225,47
SAMEA1556953_contigs,47
GCA_001292745_1_V__cholerae_116-17b_genomic,47
SAMEA1556890_contigs,47
SAMEA1556954_contigs,47
767-81,47
ERZ3114158,47
10-11_S60,48
07-18_S122,48
10-18_S16,48
10-9_S21,48
10-5_S19,48
12-2_S156,48
10-6_S20,48
12-1_S28,48
12-3_S81,48
12-6_S30,48
98_659,49
99_1468,49
1474,49
98_660,49
98_2222,49
1148,49
99_19C,49
CP1035,49
00_51_7,49
98_1453c,49
Vc_YB5B09,50
YB2A06,50
YB4G06,50
YB4H02,50
Vc_YB8C06,50
Vc_YB8F12,50
Vc_YB9F05,50
YB3G04,50
YB2G01,50
GCA_024218005_1_PDT001357278_1_genomic,51
GCA_026766535_1_PDT001517870_1_genomic,51
GCA_015802735_1_PDT000363750_2_genomic,51
GCA_019096935_1_PDT001080818_1_genomic,51
GCA_024232115_1_PDT001358046_1_genomic,51
GCA_026766555_1_PDT001517874_1_genomic,51
GCA_032256485_1_PDT001909996_1_genomic,51
ERZ9009241,51
SAMN09843541_contigs,51
GCA_015802155_1_PDT000358551_2_genomic,52
ERZ9000859,52
SAMN09767736_contigs,52
SAMN10390772_contigs,52
ERZ9096397,52
GCA_015803435_1_PDT000358574_2_genomic,52
ERZ9000874,52
SAMN09767741_contigs,52
GCA_015797715_1_PDT000403556_1_genomic,52
GCA_019458465_1_ASM1945846v1_genomic,53
GCA_028486615_1_ASM2848661v1_genomic,53
3134_CFSA18VC251,53
GCA_028486775_1_ASM2848677v1_genomic,53
GCA_028494525_1_ASM2849452v1_genomic,53
GCA_028494895_1_ASM2849489v1_genomic,53
3042_CFSA18VC139,53
3120_CFSA18VC237,53
3041_CFSA18VC138,53
ERZ8578819,54
GCA_015809855_1_PDT000308837_2_genomic,54
GCA_015810645_1_PDT000308881_2_genomic,54
ERZ8578830,54
SAMN08979217_contigs,54
GCA_021264915_1_PDT001209841_1_genomic,54
2223_Vc_497777,54
SAMN08979229_contigs,54
2214_Vc_495750,54
V920-19,55
V923-19,55
V922-19,55
V917-19,55
V921-19,55
V919-19,55
V918-19,55
V924-19,55
GCA_030464165_1_ASM3046416v1_genomic,56
GCA_030464315_1_ASM3046431v1_genomic,56
GCA_030464205_1_ASM3046420v1_genomic,56
GCA_030464265_1_ASM3046426v1_genomic,56
GCA_030464295_1_ASM3046429v1_genomic,56
GCA_027921675_1_ASM2792167v1_genomic,56
GCA_030464285_1_ASM3046428v1_genomic,56
GCA_030464195_1_ASM3046419v1_genomic,56
GCA_028993155_1_PDT001650632_1_genomic,57
GCA_028196565_1_PDT001594075_1_genomic,57
GCA_031533005_1_PDT001861102_1_genomic,57
GCA_024217765_1_PDT001357330_1_genomic,57
GCA_028993275_1_PDT001650633_1_genomic,57
GCA_026763455_1_PDT001518004_1_genomic,57
GCA_031532955_1_PDT001861103_1_genomic,57
GCA_024914935_1_PDT001394121_1_genomic,57
GCA_032095115_1_PDT001904091_1_genomic,58
GCA_019681955_1_PDT001111021_1_genomic,58
GCA_015785235_1_PDT000580710_1_genomic,58
GCA_015796435_1_PDT000390523_2_genomic,58
GCA_024216755_1_PDT001357377_1_genomic,58
ERZ9082465,58
GCA_033371395_1_PDT001751543_1_genomic,58
SAMN10231875_contigs,58
GCA_015790435_1_PDT000459480_1_genomic,59
GCA_015791015_1_PDT000459469_1_genomic,59
SAMN09917442_contigs,59
GCA_015790755_1_PDT000459535_1_genomic,59
ERZ9047246,59
GCA_015790195_1_PDT000459478_1_genomic,59
GCA_015801135_1_PDT000367539_2_genomic,59
GCA_015790215_1_PDT000459475_1_genomic,59
GCA_003594565_1_ASM359456v1_genomic,60
SAMEA103920796_contigs,60
SAMEA103920797_contigs,60
SAMEA1018307_contigs,60
ERZ3073448,60
GCA_003594505_1_ASM359450v1_genomic,60
ERZ3073455,60
ERZ2888436,60
GCA_026614025_1_ASM2661402v1_genomic,61
GCA_026614035_1_ASM2661403v1_genomic,61
ERZ2885333,61
SAMD00057589_contigs,61
SAMD00057590_contigs,61
GCA_026613995_1_ASM2661399v1_genomic,61
GCA_017135215_1_PDT000948664_1_genomic,61
ERZ2885332,61
GCA_028487495_1_ASM2848749v1_genomic,62
GCA_033085815_1_PDT001954445_1_genomic,62
GCA_028490245_1_ASM2849024v1_genomic,62
3277_CFSA18VC114,62
GCA_032616395_1_PDT001924706_1_genomic,62
SAMEA1919987_contigs,62
ERZ3131503,62
3253_CFSA18VC031,62
GCA_028490375_1_ASM2849037v1_genomic,63
GCA_031310075_1_PDT001876585_1_genomic,63
GCA_026764675_1_PDT001517928_1_genomic,63
3251_CFSA18VC029,63
3275_CFSA18VC111,63
GCA_028487595_1_ASM2848759v1_genomic,63
3252_CFSA18VC030,63
GCA_028490265_1_ASM2849026v1_genomic,63
3270_CFSA18VC079,64
GCA_028490625_1_ASM2849062v1_genomic,64
3250_CFSA18VC026,64
GCA_028489245_1_ASM2848924v1_genomic,64
3263_CFSA18VC049,64
GCA_028489565_1_ASM2848956v1_genomic,64
GCA_028488465_1_ASM2848846v1_genomic,64
3266_CFSA18VC060,64
3175_CFSA18VC298,65
GCA_028497895_1_ASM2849789v1_genomic,65
3180_CFSA18VC303,65
GCA_028497975_1_ASM2849797v1_genomic,65
3176_CFSA18VC299,65
GCA_028497995_1_ASM2849799v1_genomic,65
3181_CFSA18VC304,65
GCA_028497915_1_ASM2849791v1_genomic,65
ERZ3131493,66
3221_CFSA18VC344,66
3158_CFSA18VC277,66
GCA_028497135_1_ASM2849713v1_genomic,66
GCA_028493495_1_ASM2849349v1_genomic,66
GCA_028497095_1_ASM2849709v1_genomic,66
SAMEA1919981_contigs,66
3219_CFSA18VC342,66
GCA_028494515_1_ASM2849451v1_genomic,67
3123_CFSA18VC240,67
3130_CFSA18VC247,67
3131_CFSA18VC248,67
3133_CFSA18VC250,67
GCA_028494655_1_ASM2849465v1_genomic,67
GCA_028494535_1_ASM2849453v1_genomic,67
GCA_028494815_1_ASM2849481v1_genomic,67
3122_CFSA18VC239,68
GCA_028494835_1_ASM2849483v1_genomic,68
GCA_028494915_1_ASM2849491v1_genomic,68
3119_CFSA18VC236,68
3126_CFSA18VC243,68
3118_CFSA18VC235,68
GCA_028494975_1_ASM2849497v1_genomic,68
GCA_028494775_1_ASM2849477v1_genomic,68
GCA_024216995_1_PDT001357338_1_genomic,69
3056_CFSA18VC166,69
GCA_015745925_1_PDT000831178_1_genomic,69
GCA_024223435_1_PDT001357274_1_genomic,69
GCA_028496745_1_ASM2849674v1_genomic,69
GCA_019097035_1_PDT001080810_1_genomic,69
GCA_024219355_1_PDT001357448_1_genomic,69
GCA_024216545_1_PDT001357401_1_genomic,69
ERZ9475473,70
