Taxon,Cluster
15191_8#72,61
11860_4#61,61
14672_3#2,61
18090_2#139,61
13091_4#60,61
18814_2#67,61
9716_7#90,61
14723_6#85,61
15191_5#66,61
18090_2#141,61
24936_1#54,61
24775_1#289,61
14566_8#72,61
21946_6#267,61
15608_5#87,61
9870_5#42,61
19341_2#145,61
11822_1#94,61
12274_5#7,61
14566_8#90,61
12299_2#12,61
21903_8#60,61
11860_4#47,61
15191_8#38,61
15191_5#7,61
10868_6#89,61
13091_1#52,61
15682_2#54,61
11826_3#61,61
15191_5#75,61
14566_8#13,61
18090_2#121,61
24775_1#324,61
18090_2#135,61
12299_2#50,61
11826_4#27,61
12274_6#90,61
14672_3#47,61
9953_7#38,61
24936_1#44,61
10060_1#28,61
21903_8#297,61
11860_5#35,61
21053_8#113,61
16404_8#8,61
13091_4#37,61
13414_3#18,61
15682_2#31,61
15191_6#77,61
14566_8#6,61
18090_2#132,61
15191_5#21,61
15608_3#82,61
16404_8#76,61
18090_2#143,61
12378_4#43,61
12274_5#81,61
11861_2#56,61
9950_3#44,61
12378_4#44,61
15608_3#74,61
11826_4#20,61
12378_4#26,61
17966_5#181,61
11861_5#69,61
16934_1#80,61
15874_8#10,61
10868_6#88,61
5192_7#12,61
15608_3#33,61
9870_5#50,61
15682_1#24,61
14520_8#49,61
11860_1#79,61
9950_1#30,61
5348_6#12,61
19341_3#127,61
15608_5#31,61
12291_6#31,61
24775_1#354,61
21903_8#299,61
17794_4#47,61
14520_8#61,61
12299_2#31,61
11860_7#54,61
18090_2#120,61
14723_1#74,61
13091_4#17,61
11861_1#66,61
11826_3#76,61
14723_1#67,61
15191_6#7,61
15608_4#57,61
9950_1#57,61
13091_4#69,61
11860_8#11,61
13414_2#58,61
21903_8#59,61
11826_3#38,61
12291_3#18,61
17794_4#69,61
10754X12_140620_D00294_0106_AC4FB4ANXX_5,61
12299_2#22,61
12274_6#79,61
21053_8#62,61
18814_1#4,61
16404_8#71,61
13091_1#89,61
19084_7#142,61
16934_1#72,61
11657_8#20,61
19341_2#133,61
24775_1#347,61
14520_8#24,61
12274_5#72,61
10868_6#78,61
13091_1#8,61
16404_8#26,61
16934_1#73,61
5392_2#9,61
11826_3#41,61
11860_1#91,61
15608_3#65,62
14673_2#80,62
6999_4#14,62
21946_6#105,62
21946_6#239,62
12378_4#46,62
22984_8#74,62
13091_1#76,62
6925_2#93,62
17794_4#48,62
12274_5#91,62
13091_1#78,62
6512_4#13,62
16934_1#67,62
18090_2#106,62
14723_6#76,62
12274_5#86,62
6593_2#10,62
15682_6#52,62
11826_3#20,62
6472_8#20,62
21903_8#261,62
11826_3#74,62
22695_3#322,62
15608_3#4,62
16934_1#78,62
14672_3#76,62
12274_5#11,62
14566_8#58,62
14520_8#84,62
11826_4#5,62
12274_5#2,62
12378_4#38,62
6470_4#23,62
6512_5#20,62
13091_1#18,62
6999_4#4,62
6512_3#6,62
15191_8#37,62
9950_2#53,62
21053_8#49,62
14566_8#19,62
14520_8#86,62
18090_2#111,62
6470_3#18,62
15682_5#83,62
11822_1#38,62
11860_1#4,62
13682_2#13,62
6472_5#24,62
13091_1#62,62
14672_3#60,62
6486_5#5,62
15874_8#72,62
6470_6#14,62
6999_3#18,62
9950_2#51,62
13091_1#77,62
11860_1#72,62
11657_4#60,62
12299_2#87,62
10678_6#9,62
21946_6#362,62
6470_4#3,62
13710_2#36,62
6952_4#9,62
6512_2#23,62
16934_1#53,62
17794_4#6,62
11860_1#13,62
6930_8#12,62
12274_5#16,62
12274_5#19,62
6472_7#3,62
13091_1#12,62
21903_8#324,62
13091_1#94,62
15682_5#57,62
10868_5#17,62
13091_2#47,62
6512_7#14,62
16399_8#3,62
13682_1#13,62
6472_5#10,62
7553_4#15,62
14520_8#85,62
17794_4#73,62
11860_5#66,62
11826_3#73,62
6999_3#4,62
6472_8#19,62
15191_5#61,62
6512_2#8,62
15191_6#30,62
6925_1#54,62
14673_2#36,62
6470_3#16,62
6952_4#15,62
9950_1#91,62
6999_4#19,62
6470_5#21,62
18090_2#107,62
11826_4#32,62
7553_6#23,62
14566_8#16,62
16404_8#83,62
10868_6#70,62
6472_7#18,62
6999_2#16,62
6999_7#3,62
6999_3#12,62
6570_1#15,62
6593_2#7,62
15682_5#79,62
17262_1#10,62
21946_6#286,62
15191_8#1,62
13091_2#27,62
12274_6#70,62
6999_7#15,62
14672_3#42,62
13091_4#64,62
7553_6#22,62
6952_4#10,62
22695_3#84,62
15682_8#74,62
6512_1#16,62
15608_2#6,62
6999_2#14,62
14673_1#26,62
6472_5#9,62
11860_1#17,62
11826_1#1,62
6952_7#5,62
6472_8#24,62
15608_3#22,62
19787_5#30,62
6999_6#15,62
6470_4#11,62
6512_3#15,62
6593_2#11,62
16399_8#53,62
14673_2#33,62
15682_7#63,62
16404_8#33,62
13681_1#5,62
6512_7#15,62
6593_2#14,62
13091_4#78,62
14673_2#42,62
12274_6#86,62
6593_2#1,62
15682_6#35,62
16934_1#68,62
16404_8#85,62
10868_6#27,62
15191_6#75,62
12274_5#15,62
16399_7#40,63
22841_1#59,63
19341_1#155,63
22841_2#104,63
22276_3#30,63
12291_3#7,63
20402_4#13,63
21523_1#59,63
17794_7#132,63
15531_6#48,63
17428_8#181,63
17428_8#136,63
9262_4#75,63
16399_7#8,63
15191_7#67,63
21523_1#108,63
9263_8#86,63
21523_1#104,63
9221_5#85,63
19341_1#127,63
16453_3#61,63
21485_1#165,63
9221_4#73,63
17794_7#97,63
19341_1#98,63
15191_6#20,63
20402_4#171,63
21523_1#2,63
15191_6#21,63
14410_4#49,63
9221_3#14,63
9262_4#78,63
14410_4#19,63
15873_4#6,63
15531_6#51,63
9262_4#36,63
19341_1#148,63
20427_4#51,63
15531_6#43,63
9262_4#46,63
14566_8#64,63
14566_8#73,63
13224_7#60,63
17794_7#186,63
18090_1#3,63
14566_8#62,63
16399_8#85,63
20427_5#49,63
9262_4#74,63
17794_7#10,63
19341_1#56,63
15531_6#61,63
13224_7#5,63
12291_3#72,63
17794_7#31,63
19183_3#25,63
16399_5#68,63
20427_5#24,63
6569_7#19,63
15191_7#35,63
14410_4#41,63
23733_1#110,63
16453_3#45,63
14410_6#16,63
19341_1#62,63
17794_8#128,63
19646_1#150,63
9221_3#13,63
16399_5#76,63
20427_5#14,63
16453_2#62,63
17794_8#78,63
9221_4#74,63
14410_7#22,63
16399_5#48,63
9263_8#85,63
14520_4#25,63
19646_1#9,63
19646_1#112,63
15873_3#75,63
14566_8#65,63
19646_1#104,63
19341_1#21,63
15873_2#20,63
14566_8#70,63
15531_7#6,63
14672_3#49,63
16399_7#7,63
16399_5#36,63
23584_8#138,63
23584_8#87,63
22276_1#101,63
15873_4#65,63
14672_3#16,63
23584_8#54,63
17794_8#19,63
14520_4#70,63
9262_4#35,63
22276_1#171,63
9263_8#83,63
19183_3#2,63
15873_5#64,63
20402_4#77,63
15873_3#41,63
14520_4#82,63
22841_3#119,63
13224_7#18,63
14410_4#57,63
16399_8#10,63
22027_1#146,63
14520_6#72,63
9221_3#16,63
14520_4#35,63
9221_4#69,63
9262_3#65,63
17428_8#132,63
23584_8#136,63
23584_8#91,63
21523_1#97,63
11893_8#10,63
17794_7#16,63
20402_4#90,63
19341_1#156,63
14520_7#10,63
13681_1#34,63
17794_7#89,63
16453_2#1,63
17428_8#126,63
9221_4#75,63
9221_4#72,63
9221_5#74,63
14410_4#62,63
9262_4#77,63
14520_5#5,63
23164_8#99,63
21946_6#98,63
16399_5#72,63
15873_4#12,63
19341_1#129,63
23733_1#112,63
9221_3#15,63
9221_4#68,63
17262_1#16,63
22695_3#54,63
12291_3#34,63
13681_1#26,63
16399_6#23,63
17794_7#9,63
15873_4#67,63
15873_2#25,63
20427_5#3,63
17794_8#36,63
23733_1#93,63
17428_8#185,63
21485_1#63,63
16399_8#41,63
9263_8#84,63
16399_7#72,64
15873_3#57,64
14520_4#79,64
16453_2#17,64
21523_1#27,64
21242_6#73,64
15873_2#39,64
14520_5#22,64
9221_3#86,64
9262_4#31,64
9221_4#52,64
17428_8#189,64
14520_5#13,64
21485_1#46,64
9221_4#38,64
18090_1#75,64
16399_7#26,64
31664_1#276,64
31664_1#228,64
14410_4#78,64
16399_7#65,64
16453_2#61,64
14410_5#73,64
9262_3#16,64
9221_3#74,64
22276_1#19,64
14520_7#12,64
9221_4#37,64
15531_5#54,64
19183_3#153,64
28177_3#322,64
6972_7#43,64
14520_4#85,64
15378_2#58,64
17794_8#55,64
16453_2#26,64
15873_3#63,64
14410_4#28,64
21523_1#44,64
28177_3#224,64
14520_5#58,64
14410_7#85,64
16399_7#64,64
14520_4#36,64
14520_5#78,64
21523_1#28,64
14893_8#5,64
20402_4#25,64
31588_4#4,64
16399_6#34,64
28177_3#201,64
15873_2#2,64
15873_2#68,64
15531_6#73,64
9221_4#70,64
17794_8#46,64
15873_2#47,64
17428_8#172,64
9262_3#4,64
16399_6#47,64
21523_1#126,64
14410_6#53,64
14520_5#75,64
15873_3#26,64
9221_3#75,64
15873_5#62,64
9262_4#72,64
21242_6#65,64
16453_2#40,64
14520_5#19,64
16399_6#25,64
14520_5#90,64
17794_7#11,64
15531_7#14,64
15531_4#51,64
15873_4#40,64
14520_7#38,64
28177_3#302,64
15873_5#30,64
9221_4#40,64
28177_3#228,64
28177_3#378,64
22276_3#9,64
29330_2#301,64
34154_7#214,64
15873_2#16,64
15873_5#33,64
18090_1#167,64
16399_7#56,64
16453_2#44,64
31664_1#356,64
14520_5#56,64
31588_4#60,64
17794_7#121,64
17794_8#95,64
28042_2#158,64
15873_4#41,64
9221_4#39,64
14520_5#30,64
15531_7#9,64
21242_6#45,64
31664_1#308,64
31664_1#364,64
15531_5#86,64
15873_2#72,64
20402_4#40,64
16453_2#25,64
16399_6#18,64
9221_4#71,64
16399_6#77,64
9262_4#80,64
9262_4#73,64
14520_5#3,64
19341_1#71,64
9789_2#7,64
19341_1#25,64
14520_4#7,64
15873_3#60,64
16453_2#50,64
22276_1#1,64
22027_1#3,64
10395_5#60,64
28177_3#134,64
14520_4#92,64
14410_4#40,64
16399_7#62,64
22276_1#131,64
16399_6#46,64
21999_8#165,64
14520_5#95,64
14520_7#90,64
9262_3#15,64
14520_4#14,64
14410_5#8,64
15873_3#71,64
16453_2#57,64
14723_2#1,64
16399_5#35,64
16399_5#8,64
15531_3#65,64
28177_3#67,64
16399_7#49,64
16399_7#5,64
15531_5#58,64
28177_3#131,64
32139_3#17,65
13470_1#59,65
15841_2#28,65
32036_8#252,65
31958_2#37,65
32036_8#296,65
32139_2#291,65
32036_8#314,65
12837_1#76,65
14555_3#57,65
14913_6#15,65
32139_2#177,65
14555_3#75,65
32139_2#331,65
31919_2#51,65
31919_2#337,65
17175_7#22,65
14936_4#71,65
32139_3#28,65
15995_2#2,65
32036_8#96,65
32139_3#312,65
32139_3#64,65
12837_2#79,65
32139_2#322,65
13470_1#74,65
32036_8#194,65
17175_7#29,65
12837_2#86,65
32139_2#370,65
15995_1#27,65
31919_2#374,65
31919_2#256,65
15995_1#52,65
32036_8#67,65
14913_5#8,65
17138_3#29,65
17138_3#52,65
12291_6#78,65
14913_2#65,65
32139_2#232,65
12837_1#64,65
31958_2#78,65
15731_8#71,65
13415_5#30,65
32036_8#375,65
14913_7#83,65
31919_2#343,65
13415_8#85,65
12837_2#9,65
32139_2#267,65
12162_1#9,65
13415_5#19,65
32139_2#248,65
32036_8#27,65
31958_2#273,65
32036_8#329,65
31919_2#346,65
14913_3#92,65
14257_1#17,65
31958_2#138,65
32036_8#348,65
32139_2#67,65
32139_2#94,65
14555_3#52,65
14566_6#84,65
32139_2#76,65
8016_3#1,65
8016_3#49,65
12837_2#87,65
14913_3#86,65
32036_8#118,65
32139_2#24,65
13415_4#92,65
14555_3#22,65
14913_3#53,65
32036_8#133,65
8016_3#55,65
15841_2#51,65
31919_2#257,65
12837_2#77,65
12837_1#58,65
32036_8#281,65
15731_8#63,65
31919_2#67,65
13415_8#29,65
15995_1#19,65
31919_2#38,65
13415_5#6,65
14324_6#49,65
32036_8#259,65
13154_4#8,65
31958_2#200,65
31958_2#121,65
32139_2#195,65
31919_2#375,65
31958_2#179,65
31919_2#292,65
14913_3#13,65
14936_4#72,65
31958_2#218,65
32036_8#262,65
32139_4#13,65
12837_5#63,65
32036_8#324,65
32139_2#46,65
12837_2#2,65
32139_2#145,65
31958_2#253,65
32036_8#108,65
32036_8#310,65
32139_3#267,65
32036_8#294,65
32139_2#12,65
32036_8#153,65
32036_8#23,65
32139_3#63,65
31958_2#197,65
32139_3#238,65
14555_3#70,65
13415_5#31,65
32036_8#181,65
32139_2#280,65
14555_3#93,65
32139_3#56,65
32036_8#226,65
31958_2#151,65
8016_3#64,65
32139_2#63,65
31919_2#265,65
14913_3#51,65
15841_2#12,65
13414_8#26,65
32139_2#16,65
32139_4#126,65
32139_2#319,65
14412_1#29,65
31919_2#113,65
12837_1#26,65
32139_2#109,65
13470_1#44,65
32036_8#379,65
16288_4#41,66
18090_5#41,66
14936_4#52,66
28832_1#118,66
6649_8#6,66
15531_5#80,66
12837_5#59,66
31919_2#286,66
20402_4#4,66
17150_6#90,66
24775_1#266,66
15841_2#55,66
15841_2#13,66
17059_8#42,66
31919_2#111,66
12837_1#10,66
9221_5#39,66
22841_4#12,66
14410_6#51,66
14410_8#88,66
24820_2#301,66
29102_1#115,66
19341_2#149,66
12291_6#84,66
15531_6#11,66
14412_2#38,66
17059_6#13,66
9221_5#38,66
15841_2#18,66
15995_1#113,66
14555_4#11,66
31919_2#268,66
21127_2#77,66
12837_1#48,66
21242_2#147,66
24861_1#219,66
24820_2#118,66
31958_2#334,66
32139_2#288,66
29102_1#51,66
17175_6#33,66
12837_5#1,66
31588_4#374,66
21999_7#138,66
12291_6#61,66
14410_6#29,66
15531_6#83,66
16288_6#65,66
21999_8#36,66
32139_2#347,66
17150_6#36,66
17059_8#8,66
22841_1#55,66
15841_4#38,66
17150_6#20,66
15841_2#65,66
15841_1#42,66
15531_5#73,66
15841_5#30,66
13415_4#61,66
17175_5#79,66
6631_2#15,66
6949_1#21,66
15682_4#43,66
15841_4#63,66
14936_4#8,66
16288_4#36,66
21242_6#1,66
15682_4#78,66
12837_2#45,66
14555_3#27,66
6631_4#7,66
13415_4#94,66
14257_1#75,66
15841_1#64,66
12162_1#21,66
15841_4#60,66
21999_8#116,66
14936_4#69,66
15841_2#84,66
15874_1#5,66
14913_6#72,66
34154_7#220,66
14555_3#86,66
34154_7#320,66
14555_4#83,66
21999_7#115,66
12837_5#32,66
31958_2#315,66
20402_4#10,66
6649_7#15,66
14913_6#80,66
16043_2#91,66
12837_4#21,66
21999_8#28,66
21999_7#177,66
15731_8#21,66
22841_2#173,66
22335_8#113,66
21485_4#4,66
12291_6#63,66
15682_4#42,66
17059_6#24,66
29102_1#191,66
15995_1#128,66
14555_4#35,66
32139_2#282,66
15995_1#78,66
15841_5#22,66
9221_5#41,66
31588_4#343,66
28832_1#146,66
17175_6#66,66
17175_8#70,66
15995_2#15,66
17150_5#74,66
32036_8#197,66
15873_2#75,66
19646_1#157,66
14410_5#40,66
13415_8#23,66
14555_4#33,66
6751_2#15,66
22276_1#183,66
14913_5#59,66
17059_8#14,66
9262_4#12,66
9221_5#40,66
15995_2#172,66
12837_4#65,66
12162_1#37,66
15995_2#146,66
17150_5#27,66
15841_1#52,66
6631_2#18,66
15841_1#24,66
12162_1#90,66
22841_1#25,66
14410_8#59,66
12837_2#27,66
6972_5#12,66
28516_1#238,67
12290_3#59,67
28420_2#120,67
15378_2#66,67
28516_1#162,67
28420_2#257,67
15378_4#39,67
28516_1#185,67
15531_4#13,67
28516_1#80,67
17966_5#79,67
15378_2#15,67
14936_6#43,67
15378_3#13,67
15378_4#60,67
18456_1#10,67
9789_3#39,67
17870_7#99,67
14936_6#78,67
28177_3#237,67
28177_3#38,67
5390_8#10,67
17870_7#136,67
17870_7#48,67
28177_3#55,67
15531_4#31,67
17966_5#77,67
14936_6#60,67
6938_4#2,67
28516_1#239,67
28420_2#357,67
28177_3#50,67
18456_1#169,67
17966_5#19,67
28177_3#207,67
14936_6#83,67
28420_2#230,67
15531_3#69,67
5390_3#9,67
28177_3#175,67
14936_6#36,67
15378_3#91,67
28516_1#11,67
7068_2#35,67
17870_7#131,67
17870_8#142,67
28420_2#126,67
17870_7#113,67
15378_4#43,67
15378_4#34,67
28420_2#266,67
15531_3#77,67
7068_2#55,67
6972_8#10,67
17870_7#70,67
15531_4#18,67
17870_7#54,67
28516_1#356,67
14936_6#63,67
9716_7#83,67
17870_8#184,67
15378_4#69,67
17870_8#175,67
15531_3#62,67
17966_5#2,67
18456_1#43,67
14936_6#44,67
31664_1#42,67
28516_1#209,67
15531_3#68,67
12290_3#29,67
14936_6#67,67
15531_3#48,67
28177_3#156,67
28157_4#357,67
28516_1#136,67
28420_2#325,67
28516_1#96,67
28516_1#61,67
17870_7#139,67
5390_5#4,67
28177_3#349,67
31664_1#284,67
14936_6#40,67
17870_7#153,67
7004_3#55,67
15378_3#78,67
15531_2#23,67
14936_6#75,67
17870_8#123,67
15531_2#17,67
14936_6#34,67
28177_3#374,67
15378_4#10,67
17870_7#80,67
28516_1#142,67
28516_1#247,67
14936_5#48,67
15531_2#38,67
14936_5#47,67
17870_8#168,67
28177_3#63,67
7004_3#35,67
12290_3#36,67
14936_6#41,67
14936_6#45,67
17870_8#122,67
15531_3#57,67
17870_8#135,67
17870_7#137,67
17870_7#128,67
17870_8#104,67
28516_1#108,67
14936_6#42,67
17966_5#17,67
17870_7#43,67
7068_1#2,67
9789_5#22,67
14936_6#66,67
17870_8#144,67
4948_8#8,67
28177_3#353,67
15378_3#70,67
15531_2#27,67
15531_4#19,67
9789_3#80,67
12290_3#44,67
14936_6#53,67
14936_6#82,67
28516_1#354,67
15531_2#1,67
28516_1#316,67
12378_2#89,67
15940_2#48,68
7001_1#20,68
13710_1#12,68
7622_4#14,68
23430_2#81,68
13414_2#60,68
7553_4#34,68
15873_6#54,68
11860_4#17,68
6999_7#14,68
28522_3#304,68
17794_8#146,68
22335_7#55,68
13710_1#62,68
14673_4#23,68
13353_7#48,68
7622_3#95,68
10754X78_140620_D00294_0106_AC4FB4ANXX_5,68
19084_7#38,68
15940_1#80,68
13710_2#45,68
7622_3#63,68
16453_3#55,68
29102_1#327,68
7553_5#83,68
7553_5#59,68
7001_2#14,68
13710_2#8,68
7622_4#43,68
17966_5#122,68
6952_7#3,68
13353_7#63,68
7001_3#5,68
7001_3#1,68
13414_1#1,68
13353_7#92,68
15940_7#85,68
7553_4#25,68
7622_3#80,68
13414_2#56,68
15873_6#56,68
15873_7#2,68
15873_8#66,68
19084_8#165,68
6999_3#5,68
7622_5#53,68
17966_5#143,68
13414_4#8,68
6925_1#62,68
7622_4#23,68
7553_5#74,68
15940_7#64,68
7553_5#57,68
15873_6#52,68
13414_1#59,68
14673_4#49,68
15608_3#20,68
14673_1#90,68
28042_2#76,68
6925_2#92,68
4075_8#2,68
13710_1#68,68
7622_5#80,68
6930_8#19,68
13710_2#11,68
14913_5#24,68
24820_2#25,68
7553_5#77,68
13414_3#42,68
20427_5#39,68
17138_5#69,68
7622_4#28,68
21053_8#86,68
13154_3#20,68
6952_7#11,68
15940_6#48,68
7622_3#62,68
6999_2#21,68
7001_1#10,68
13710_1#59,68
6999_2#23,68
28522_3#157,68
24861_1#235,68
6952_7#4,68
15940_6#56,68
7622_5#59,68
15940_1#68,68
15940_6#46,68
15940_5#49,68
22841_4#187,68
24820_2#9,68
7553_6#4,68
15940_7#52,68
13353_7#73,68
13710_1#60,68
18090_1#117,68
6999_3#21,68
6925_2#87,68
21053_8#126,68
12291_5#56,68
7001_1#6,68
13710_1#3,68
9950_1#51,68
7622_2#11,68
7553_5#63,68
13710_1#9,68
7622_3#50,68
7553_4#20,68
15940_7#51,68
7622_3#75,68
9950_3#52,68
7622_3#65,68
23733_1#130,68
15940_1#7,68
6999_1#21,68
13414_2#78,68
15873_6#44,68
13710_2#13,68
7553_5#85,68
19084_8#182,68
7553_5#61,68
17428_8#114,69
17794_8#76,69
9262_4#50,69
14937_1#36,69
9221_2#25,69
15531_6#21,69
21523_1#121,69
9221_3#95,69
17428_8#147,69
19183_3#70,69
9262_4#40,69
14410_6#31,69
21242_6#64,69
21485_1#141,69
15873_4#27,69
14410_6#62,69
19341_1#43,69
22276_1#149,69
22276_1#168,69
21523_1#37,69
9221_5#95,69
15531_6#59,69
15873_5#51,69
9221_2#22,69
9221_2#7,69
21485_1#117,69
9221_2#57,69
9221_5#4,69
9221_5#94,69
14410_7#49,69
9262_3#1,69
9221_3#89,69
9221_5#82,69
9221_2#23,69
9221_2#59,69
9221_2#8,69
20402_4#163,69
22276_1#179,69
15873_5#45,69
9221_5#3,69
22276_1#44,69
21523_1#170,69
9221_2#89,69
9221_5#6,69
9262_3#8,69
9263_8#91,69
9262_3#42,69
9221_5#5,69
22276_1#20,69
9221_2#24,69
9221_2#58,69
22276_1#123,69
19183_3#102,69
15873_5#38,69
16399_6#76,69
21523_1#135,69
9221_3#96,69
9221_4#3,69
22276_3#33,69
15531_6#42,69
9221_2#56,69
17428_8#121,69
15873_5#41,69
9221_3#91,69
21485_1#110,69
9262_4#76,69
20402_4#48,69
14520_4#71,69
17428_8#131,69
17794_7#38,69
9221_5#61,69
9262_4#42,69
14937_1#53,69
19183_3#128,69
22841_4#47,69
22276_1#17,69
9262_3#60,69
14520_5#44,69
9221_4#1,69
9263_8#81,69
17428_8#160,69
15378_2#57,69
15531_5#74,69
9221_3#88,69
14410_6#35,69
9221_4#2,69
17794_8#34,69
22276_1#6,69
17794_8#22,69
22276_1#43,69
9262_4#51,69
21523_1#138,69
22276_1#125,69
19341_1#115,69
19646_1#11,69
9221_2#6,69
9221_3#92,69
17794_7#25,69
19183_3#21,69
16453_2#35,69
14937_1#43,69
9262_3#2,69
9262_3#3,69
9263_8#94,69
9221_5#7,69
17794_8#59,69
22276_3#10,69
15531_6#8,69
9221_3#90,69
19183_3#162,69
17794_8#44,69
20402_4#137,69
15531_6#31,69
9262_4#93,69
9262_4#56,69
9262_3#43,69
9263_8#90,69
9262_3#5,69
17428_8#174,69
22276_1#174,69
23584_8#184,70
21053_8#28,70
21053_8#34,70
23164_8#73,70
23584_8#117,70
22841_1#165,70
22841_4#80,70
22841_4#162,70
22841_4#137,70
23584_8#167,70
22841_2#53,70
22841_4#51,70
22841_2#50,70
22841_1#163,70
22841_3#40,70
22841_2#27,70
22841_1#35,70
22841_4#180,70
12673_6#51,70
21053_8#26,70
22841_4#89,70
22841_4#44,70
22027_1#162,70
11861_3#41,70
22841_1#101,70
22841_4#88,70
20019_7#158,70
22841_2#68,70
22667_7#169,70
22841_4#177,70
23584_8#128,70
23584_8#155,70
22841_2#130,70
22667_8#73,70
22841_1#118,70
23584_8#175,70
22841_1#138,70
6569_7#3,70
22841_1#186,70
22841_2#75,70
22841_2#101,70
22841_1#150,70
22841_1#182,70
22841_2#36,70
21053_8#33,70
23584_8#166,70
22841_2#88,70
22841_2#93,70
22667_7#145,70
21053_8#29,70
22841_4#182,70
22841_2#19,70
22027_1#116,70
22841_4#72,70
22841_2#125,70
21053_8#30,70
22841_1#69,70
22841_2#87,70
22841_4#75,70
22841_2#9,70
22841_1#128,70
22841_1#155,70
22841_2#22,70
22841_4#158,70
22841_4#28,70
23584_8#156,70
23584_8#192,70
22841_4#34,70
22841_2#35,70
22841_4#176,70
22841_4#175,70
22841_4#173,70
22841_2#39,70
22841_2#96,70
22841_2#107,70
22841_4#111,70
22841_4#157,70
22841_1#134,70
22841_3#108,70
23584_8#111,70
18090_1#162,70
11658_2#95,70
23584_8#181,70
22841_1#124,70
22841_2#15,70
22841_4#84,70
22841_1#142,70
22841_1#132,70
22841_1#79,70
22841_2#92,70
22984_8#47,70
22841_2#43,70
22841_2#82,70
22841_1#100,70
22841_2#89,70
22841_4#146,70
22027_1#111,70
16453_3#48,70
22841_4#186,70
22841_2#73,70
22841_4#82,70
22841_4#58,70
22841_4#70,70
23584_8#132,70
22841_2#94,70
22841_2#61,70
23584_8#105,70
22841_1#133,70
22841_2#51,70
22841_2#90,70
22841_4#153,70
22841_1#137,70
23584_8#135,70
22841_2#18,70
22841_4#86,70
22841_4#99,70
22841_1#139,70
22841_4#169,70
23584_8#170,70
22841_1#121,70
9221_4#25,71
14520_4#75,71
28420_2#192,71
16399_5#41,71
9221_4#90,71
21523_1#94,71
9221_5#67,71
17794_7#145,71
9221_3#60,71
15873_5#61,71
16399_5#18,71
19183_3#117,71
15378_2#36,71
15873_5#86,71
21523_1#80,71
16399_6#30,71
9221_2#42,71
9221_3#47,71
9221_4#45,71
9262_3#19,71
20402_4#5,71
9221_2#35,71
22276_1#23,71
16453_2#36,71
9221_2#45,71
19646_1#124,71
14937_1#40,71
16399_6#24,71
9221_5#12,71
9221_4#46,71
17794_7#26,71
17794_8#77,71
9221_4#26,71
15873_3#31,71
19646_1#36,71
9221_2#34,71
16399_7#17,71
9221_2#41,71
9262_3#20,71
17428_8#128,71
21485_1#123,71
19341_1#73,71
21523_1#150,71
9262_3#9,71
14520_5#39,71
9221_2#37,71
9221_5#11,71
9221_3#46,71
17794_7#34,71
22276_3#24,71
19341_1#37,71
15531_5#84,71
14520_4#29,71
15873_2#40,71
14410_7#28,71
19183_3#123,71
17794_7#5,71
21523_1#64,71
21485_1#66,71
16399_7#34,71
9221_2#63,71
9221_5#10,71
14937_1#27,71
9221_5#43,71
9262_3#78,71
22276_3#22,71
9221_5#45,71
15531_6#15,71
19341_1#27,71
9221_2#60,71
9221_5#44,71
9262_3#22,71
17794_8#65,71
15873_4#2,71
22276_1#18,71
22276_1#11,71
19646_1#114,71
17794_7#177,71
19183_3#122,71
21485_1#25,71
14520_7#87,71
16453_2#29,71
9221_2#62,71
19183_3#160,71
9221_3#58,71
21523_1#86,71
9221_2#44,71
15873_4#10,71
21523_1#12,71
14937_1#49,71
19183_3#176,71
15873_4#11,71
17794_7#160,71
21523_1#55,71
19183_3#130,71
9221_5#91,71
17794_7#8,71
19646_1#156,71
9221_5#25,71
20402_4#180,71
9221_5#66,71
9221_5#84,71
17428_8#127,71
9221_5#9,71
19341_1#28,71
19646_1#35,71
9262_4#39,71
9221_2#36,71
22276_1#27,71
15531_6#6,71
9221_2#61,71
19646_1#125,71
15873_3#39,71
14520_5#81,71
15873_5#77,71
20402_4#22,71
17794_7#144,71
15940_3#63,72
21946_6#134,72
7001_2#17,72
13682_2#70,72
22695_3#318,72
13682_2#61,72
21946_6#155,72
15940_1#36,72
21946_6#288,72
21946_6#263,72
31588_4#203,72
15940_3#26,72
13681_1#17,72
13681_1#33,72
15940_7#91,72
15940_1#53,72
13682_1#64,72
23584_8#125,72
22695_3#317,72
13681_1#81,72
23495_7#21,72
11826_4#45,72
21946_6#359,72
13682_1#16,72
6930_8#17,72
22695_3#297,72
15940_2#3,72
15940_2#10,72
15940_4#64,72
15608_2#91,72
21053_8#87,72
13682_1#77,72
11860_4#90,72
13682_1#70,72
22695_3#28,72
21903_8#305,72
13682_2#16,72
15874_8#14,72
15940_5#19,72
15940_6#53,72
22709_8#357,72
15873_8#3,72
22695_3#301,72
15873_7#47,72
20427_5#66,72
15940_4#63,72
6999_2#17,72
21946_6#107,72
22695_3#283,72
13682_1#18,72
13682_2#18,72
22984_8#4,72
15940_6#52,72
23495_7#74,72
13224_7#33,72
22709_8#338,72
21946_6#94,72
21946_6#209,72
6512_2#3,72
21946_6#262,72
15940_7#42,72
13682_1#89,72
22695_3#34,72
22984_8#43,72
6569_8#13,72
21946_6#60,72
21903_8#244,72
11826_1#23,72
15682_8#71,72
13224_7#50,72
21946_6#132,72
21946_6#156,72
14566_8#69,72
